Created Date,Complaint Type,Borough,count
2016/10/27,plumbing,STATEN ISLAND,6
2016/10/28,plumbing,STATEN ISLAND,6
2016/10/29,plumbing,STATEN ISLAND,4
2016/10/30,plumbing,STATEN ISLAND,3
2016/11/01,plumbing,STATEN ISLAND,3
2016/11/02,plumbing,STATEN ISLAND,1
2016/11/04,plumbing,STATEN ISLAND,3
2016/11/05,plumbing,STATEN ISLAND,1
2016/11/07,plumbing,STATEN ISLAND,1
2016/11/08,plumbing,STATEN ISLAND,3
2016/11/09,plumbing,STATEN ISLAND,4
2016/11/10,plumbing,STATEN ISLAND,6
2016/11/11,plumbing,STATEN ISLAND,3
2016/11/12,plumbing,STATEN ISLAND,1
2016/11/14,plumbing,STATEN ISLAND,7
2016/11/15,plumbing,STATEN ISLAND,9
2016/11/16,plumbing,STATEN ISLAND,4
2016/11/17,plumbing,STATEN ISLAND,1
2016/11/18,plumbing,STATEN ISLAND,3
2016/11/20,plumbing,STATEN ISLAND,4
2016/11/21,plumbing,STATEN ISLAND,3
2016/11/22,plumbing,STATEN ISLAND,11
2016/11/23,plumbing,STATEN ISLAND,5
2016/11/25,plumbing,STATEN ISLAND,8
2016/11/26,plumbing,STATEN ISLAND,1
2016/11/27,plumbing,STATEN ISLAND,1
2016/11/28,plumbing,STATEN ISLAND,5
2016/11/29,plumbing,STATEN ISLAND,15
2016/11/30,plumbing,STATEN ISLAND,4
2016/12/01,plumbing,STATEN ISLAND,8
2016/12/02,plumbing,STATEN ISLAND,8
2016/12/03,plumbing,STATEN ISLAND,3
2016/12/04,plumbing,STATEN ISLAND,1
2016/12/05,plumbing,STATEN ISLAND,9
2016/12/06,plumbing,STATEN ISLAND,4
2016/12/07,plumbing,STATEN ISLAND,9
2016/12/08,plumbing,STATEN ISLAND,12
2016/12/09,plumbing,STATEN ISLAND,11
2016/12/11,plumbing,STATEN ISLAND,3
2016/12/12,plumbing,STATEN ISLAND,12
2016/12/13,plumbing,STATEN ISLAND,13
2016/12/14,plumbing,STATEN ISLAND,5
2016/12/15,plumbing,STATEN ISLAND,7
2016/12/16,plumbing,STATEN ISLAND,3
2016/12/17,plumbing,STATEN ISLAND,2
2016/12/19,plumbing,STATEN ISLAND,2
2016/12/20,plumbing,STATEN ISLAND,2
2016/12/21,plumbing,STATEN ISLAND,15
2016/12/22,plumbing,STATEN ISLAND,5
2016/12/23,plumbing,STATEN ISLAND,3
2016/12/24,plumbing,STATEN ISLAND,3
2016/12/26,plumbing,STATEN ISLAND,1
2016/12/27,plumbing,STATEN ISLAND,12
2016/12/28,plumbing,STATEN ISLAND,12
2016/12/29,plumbing,STATEN ISLAND,4
2016/12/30,plumbing,STATEN ISLAND,2
2016/12/31,plumbing,STATEN ISLAND,2
2017/01/01,plumbing,STATEN ISLAND,2
2017/01/02,plumbing,STATEN ISLAND,3
2017/01/03,plumbing,STATEN ISLAND,3
2017/01/04,plumbing,STATEN ISLAND,1
2017/01/05,plumbing,STATEN ISLAND,12
2017/01/07,plumbing,STATEN ISLAND,1
2017/01/08,plumbing,STATEN ISLAND,4
2017/01/09,plumbing,STATEN ISLAND,7
2017/01/10,plumbing,STATEN ISLAND,5
2017/01/11,plumbing,STATEN ISLAND,7
2017/01/12,plumbing,STATEN ISLAND,8
2017/01/13,plumbing,STATEN ISLAND,2
2017/01/14,plumbing,STATEN ISLAND,2
2017/01/16,plumbing,STATEN ISLAND,3
2017/01/17,plumbing,STATEN ISLAND,5
2017/01/18,plumbing,STATEN ISLAND,2
2017/01/19,plumbing,STATEN ISLAND,4
2017/01/20,plumbing,STATEN ISLAND,2
2017/01/21,plumbing,STATEN ISLAND,1
2017/01/22,plumbing,STATEN ISLAND,1
2017/01/23,plumbing,STATEN ISLAND,1
2017/01/24,plumbing,STATEN ISLAND,9
2017/01/25,plumbing,STATEN ISLAND,4
2017/01/26,plumbing,STATEN ISLAND,8
2017/01/27,plumbing,STATEN ISLAND,6
2017/01/28,plumbing,STATEN ISLAND,4
2017/01/29,plumbing,STATEN ISLAND,2
2017/01/30,plumbing,STATEN ISLAND,1
2017/01/31,plumbing,STATEN ISLAND,14
2017/02/01,plumbing,STATEN ISLAND,4
2017/02/02,plumbing,STATEN ISLAND,3
2017/02/03,plumbing,STATEN ISLAND,2
2017/02/04,plumbing,STATEN ISLAND,4
2017/02/06,plumbing,STATEN ISLAND,5
2017/02/07,plumbing,STATEN ISLAND,1
2017/02/08,plumbing,STATEN ISLAND,6
2017/02/09,plumbing,STATEN ISLAND,5
2017/02/10,plumbing,STATEN ISLAND,6
2017/02/11,plumbing,STATEN ISLAND,2
2017/02/12,plumbing,STATEN ISLAND,4
2017/02/13,plumbing,STATEN ISLAND,5
2017/02/14,plumbing,STATEN ISLAND,1
2017/02/15,plumbing,STATEN ISLAND,6
2017/02/16,plumbing,STATEN ISLAND,8
2017/02/17,plumbing,STATEN ISLAND,4
2017/02/18,plumbing,STATEN ISLAND,1
2017/02/20,plumbing,STATEN ISLAND,2
2017/02/21,plumbing,STATEN ISLAND,2
2017/02/22,plumbing,STATEN ISLAND,2
2017/02/23,plumbing,STATEN ISLAND,3
2017/02/24,plumbing,STATEN ISLAND,4
2017/02/25,plumbing,STATEN ISLAND,2
2017/02/27,plumbing,STATEN ISLAND,4
2017/02/28,plumbing,STATEN ISLAND,5
2017/03/01,plumbing,STATEN ISLAND,11
2017/03/03,plumbing,STATEN ISLAND,1
2017/03/06,plumbing,STATEN ISLAND,5
2017/03/07,plumbing,STATEN ISLAND,5
2017/03/08,plumbing,STATEN ISLAND,13
2017/03/09,plumbing,STATEN ISLAND,2
2017/03/10,plumbing,STATEN ISLAND,7
2017/03/11,plumbing,STATEN ISLAND,7
2017/03/12,plumbing,STATEN ISLAND,3
2017/03/13,plumbing,STATEN ISLAND,6
2017/03/15,plumbing,STATEN ISLAND,9
2017/03/16,plumbing,STATEN ISLAND,2
2017/03/17,plumbing,STATEN ISLAND,5
2017/03/18,plumbing,STATEN ISLAND,4
2017/03/20,plumbing,STATEN ISLAND,3
2017/03/21,plumbing,STATEN ISLAND,3
2017/03/22,plumbing,STATEN ISLAND,1
2017/03/23,plumbing,STATEN ISLAND,3
2017/03/24,plumbing,STATEN ISLAND,3
2017/03/25,plumbing,STATEN ISLAND,4
2017/03/26,plumbing,STATEN ISLAND,1
2017/03/27,plumbing,STATEN ISLAND,3
2017/03/28,plumbing,STATEN ISLAND,4
2017/03/29,plumbing,STATEN ISLAND,2
2017/03/30,plumbing,STATEN ISLAND,2
2017/03/31,plumbing,STATEN ISLAND,4
2017/04/01,plumbing,STATEN ISLAND,2
2017/04/03,plumbing,STATEN ISLAND,8
2017/04/04,plumbing,STATEN ISLAND,2
2017/04/05,plumbing,STATEN ISLAND,3
2017/04/06,plumbing,STATEN ISLAND,1
2017/04/07,plumbing,STATEN ISLAND,7
2017/04/08,plumbing,STATEN ISLAND,2
2017/04/09,plumbing,STATEN ISLAND,4
2017/04/10,plumbing,STATEN ISLAND,3
2017/04/11,plumbing,STATEN ISLAND,10
2017/04/12,plumbing,STATEN ISLAND,6
2017/04/13,plumbing,STATEN ISLAND,4
2017/04/14,plumbing,STATEN ISLAND,2
2017/04/15,plumbing,STATEN ISLAND,3
2017/04/17,plumbing,STATEN ISLAND,2
2017/04/18,plumbing,STATEN ISLAND,9
2017/04/19,plumbing,STATEN ISLAND,3
2017/04/20,plumbing,STATEN ISLAND,2
2017/04/21,plumbing,STATEN ISLAND,2
2017/04/22,plumbing,STATEN ISLAND,7
2017/04/23,plumbing,STATEN ISLAND,1
2017/04/24,plumbing,STATEN ISLAND,7
2017/04/25,plumbing,STATEN ISLAND,7
2017/04/26,plumbing,STATEN ISLAND,2
2017/04/27,plumbing,STATEN ISLAND,7
2017/04/28,plumbing,STATEN ISLAND,3
2017/04/30,plumbing,STATEN ISLAND,4
2017/05/01,plumbing,STATEN ISLAND,12
2017/05/02,plumbing,STATEN ISLAND,4
2017/05/03,plumbing,STATEN ISLAND,2
2017/05/04,plumbing,STATEN ISLAND,3
2017/05/05,plumbing,STATEN ISLAND,10
2017/05/06,plumbing,STATEN ISLAND,1
2017/05/07,plumbing,STATEN ISLAND,4
2017/05/08,plumbing,STATEN ISLAND,7
2017/05/09,plumbing,STATEN ISLAND,2
2017/05/11,plumbing,STATEN ISLAND,4
2017/05/12,plumbing,STATEN ISLAND,9
2017/05/13,plumbing,STATEN ISLAND,3
2017/05/14,plumbing,STATEN ISLAND,4
2017/05/15,plumbing,STATEN ISLAND,7
2017/05/16,plumbing,STATEN ISLAND,2
2017/05/17,plumbing,STATEN ISLAND,5
2017/05/18,plumbing,STATEN ISLAND,2
2017/05/19,plumbing,STATEN ISLAND,7
2017/05/21,plumbing,STATEN ISLAND,3
2017/05/22,plumbing,STATEN ISLAND,8
2017/05/23,plumbing,STATEN ISLAND,5
2017/05/24,plumbing,STATEN ISLAND,1
2017/05/25,plumbing,STATEN ISLAND,5
2017/05/27,plumbing,STATEN ISLAND,3
2017/05/30,plumbing,STATEN ISLAND,4
2017/05/31,plumbing,STATEN ISLAND,9
2017/06/01,plumbing,STATEN ISLAND,7
2017/06/02,plumbing,STATEN ISLAND,4
2017/06/03,plumbing,STATEN ISLAND,1
2017/06/04,plumbing,STATEN ISLAND,1
2017/06/05,plumbing,STATEN ISLAND,11
2017/06/06,plumbing,STATEN ISLAND,3
2017/06/07,plumbing,STATEN ISLAND,11
2017/06/08,plumbing,STATEN ISLAND,1
2017/06/09,plumbing,STATEN ISLAND,1
2017/06/10,plumbing,STATEN ISLAND,2
2017/06/12,plumbing,STATEN ISLAND,2
2017/06/13,plumbing,STATEN ISLAND,3
2017/06/15,plumbing,STATEN ISLAND,4
2017/06/16,plumbing,STATEN ISLAND,2
2017/06/19,plumbing,STATEN ISLAND,4
2017/06/20,plumbing,STATEN ISLAND,2
2017/06/21,plumbing,STATEN ISLAND,3
2017/06/22,plumbing,STATEN ISLAND,2
2017/06/23,plumbing,STATEN ISLAND,4
2017/06/24,plumbing,STATEN ISLAND,5
2017/06/25,plumbing,STATEN ISLAND,1
2017/06/26,plumbing,STATEN ISLAND,5
2017/06/27,plumbing,STATEN ISLAND,10
2017/06/28,plumbing,STATEN ISLAND,13
2017/06/29,plumbing,STATEN ISLAND,1
2017/06/30,plumbing,STATEN ISLAND,2
2017/07/01,plumbing,STATEN ISLAND,4
2017/07/02,plumbing,STATEN ISLAND,1
2017/07/04,plumbing,STATEN ISLAND,2
2017/07/05,plumbing,STATEN ISLAND,9
2017/07/06,plumbing,STATEN ISLAND,2
2017/07/07,plumbing,STATEN ISLAND,3
2017/07/08,plumbing,STATEN ISLAND,1
2017/07/09,plumbing,STATEN ISLAND,1
2017/07/10,plumbing,STATEN ISLAND,3
2017/07/11,plumbing,STATEN ISLAND,10
2017/07/12,plumbing,STATEN ISLAND,18
2017/07/13,plumbing,STATEN ISLAND,3
2017/07/14,plumbing,STATEN ISLAND,4
2017/07/15,plumbing,STATEN ISLAND,4
2017/07/17,plumbing,STATEN ISLAND,7
2017/07/18,plumbing,STATEN ISLAND,3
2017/07/19,plumbing,STATEN ISLAND,13
2017/07/20,plumbing,STATEN ISLAND,1
2017/07/22,plumbing,STATEN ISLAND,3
2017/07/23,plumbing,STATEN ISLAND,6
2017/07/24,plumbing,STATEN ISLAND,3
2017/07/25,plumbing,STATEN ISLAND,4
2017/07/26,plumbing,STATEN ISLAND,5
2017/07/27,plumbing,STATEN ISLAND,4
2017/07/30,plumbing,STATEN ISLAND,5
2017/07/31,plumbing,STATEN ISLAND,2
2017/08/01,plumbing,STATEN ISLAND,6
2017/08/02,plumbing,STATEN ISLAND,5
2017/08/03,plumbing,STATEN ISLAND,2
2017/08/04,plumbing,STATEN ISLAND,3
2017/08/05,plumbing,STATEN ISLAND,9
2017/08/07,plumbing,STATEN ISLAND,2
2017/08/08,plumbing,STATEN ISLAND,1
2017/08/09,plumbing,STATEN ISLAND,4
2017/08/10,plumbing,STATEN ISLAND,4
2017/08/11,plumbing,STATEN ISLAND,2
2017/08/12,plumbing,STATEN ISLAND,1
2017/08/13,plumbing,STATEN ISLAND,6
2017/08/14,plumbing,STATEN ISLAND,2
2017/08/15,plumbing,STATEN ISLAND,7
2017/08/16,plumbing,STATEN ISLAND,7
2017/08/17,plumbing,STATEN ISLAND,2
2017/08/18,plumbing,STATEN ISLAND,9
2017/08/19,plumbing,STATEN ISLAND,3
2017/08/21,plumbing,STATEN ISLAND,7
2017/08/22,plumbing,STATEN ISLAND,4
2017/08/23,plumbing,STATEN ISLAND,2
2017/08/24,plumbing,STATEN ISLAND,5
2017/08/25,plumbing,STATEN ISLAND,3
2017/08/27,plumbing,STATEN ISLAND,1
2017/08/28,plumbing,STATEN ISLAND,7
2017/08/29,plumbing,STATEN ISLAND,3
2017/08/30,plumbing,STATEN ISLAND,8
2017/08/31,plumbing,STATEN ISLAND,3
2017/09/01,plumbing,STATEN ISLAND,2
2017/09/02,plumbing,STATEN ISLAND,1
2017/09/03,plumbing,STATEN ISLAND,2
2017/09/04,plumbing,STATEN ISLAND,1
2017/09/05,plumbing,STATEN ISLAND,3
2017/09/06,plumbing,STATEN ISLAND,8
2017/09/07,plumbing,STATEN ISLAND,3
2017/09/08,plumbing,STATEN ISLAND,3
2017/09/09,plumbing,STATEN ISLAND,2
2017/09/10,plumbing,STATEN ISLAND,3
2017/09/11,plumbing,STATEN ISLAND,9
2017/09/12,plumbing,STATEN ISLAND,1
2017/09/13,plumbing,STATEN ISLAND,6
2017/09/14,plumbing,STATEN ISLAND,2
2017/09/15,plumbing,STATEN ISLAND,2
2017/09/16,plumbing,STATEN ISLAND,5
2017/09/17,plumbing,STATEN ISLAND,2
2017/09/18,plumbing,STATEN ISLAND,4
2017/09/19,plumbing,STATEN ISLAND,2
2017/09/20,plumbing,STATEN ISLAND,4
2017/09/21,plumbing,STATEN ISLAND,1
2017/09/22,plumbing,STATEN ISLAND,2
2017/09/23,plumbing,STATEN ISLAND,1
2017/09/25,plumbing,STATEN ISLAND,2
2017/09/26,plumbing,STATEN ISLAND,4
2017/09/27,plumbing,STATEN ISLAND,2
2017/09/28,plumbing,STATEN ISLAND,1
2017/09/30,plumbing,STATEN ISLAND,1
2017/10/02,plumbing,STATEN ISLAND,4
2017/10/03,plumbing,STATEN ISLAND,2
2017/10/04,plumbing,STATEN ISLAND,6
2017/10/05,plumbing,STATEN ISLAND,3
2017/10/06,plumbing,STATEN ISLAND,7
2017/10/07,plumbing,STATEN ISLAND,1
2017/10/10,plumbing,STATEN ISLAND,4
2017/10/11,plumbing,STATEN ISLAND,5
2017/10/12,plumbing,STATEN ISLAND,1
2017/10/13,plumbing,STATEN ISLAND,1
2017/10/15,plumbing,STATEN ISLAND,3
2017/10/16,plumbing,STATEN ISLAND,5
2017/10/17,plumbing,STATEN ISLAND,1
2017/10/18,plumbing,STATEN ISLAND,5
2017/10/19,plumbing,STATEN ISLAND,2
2017/10/20,plumbing,STATEN ISLAND,6
2017/10/21,plumbing,STATEN ISLAND,5
2017/10/23,plumbing,STATEN ISLAND,1
2017/10/24,plumbing,STATEN ISLAND,5
2017/10/26,plumbing,STATEN ISLAND,5
2017/10/27,plumbing,STATEN ISLAND,5
2017/10/28,plumbing,STATEN ISLAND,2
2017/10/29,plumbing,STATEN ISLAND,3
2017/10/30,plumbing,STATEN ISLAND,4
2017/10/31,plumbing,STATEN ISLAND,5
2017/11/01,plumbing,STATEN ISLAND,4
2017/11/02,plumbing,STATEN ISLAND,4
2017/11/03,plumbing,STATEN ISLAND,1
2017/11/04,plumbing,STATEN ISLAND,2
2017/11/06,plumbing,STATEN ISLAND,2
2017/11/07,plumbing,STATEN ISLAND,1
2017/11/08,plumbing,STATEN ISLAND,3
2017/11/09,plumbing,STATEN ISLAND,12
2017/11/10,plumbing,STATEN ISLAND,2
2017/11/12,plumbing,STATEN ISLAND,3
2017/11/13,plumbing,STATEN ISLAND,8
2017/11/14,plumbing,STATEN ISLAND,7
2017/11/15,plumbing,STATEN ISLAND,4
2017/11/16,plumbing,STATEN ISLAND,2
2017/11/17,plumbing,STATEN ISLAND,4
2017/11/19,plumbing,STATEN ISLAND,2
2017/11/20,plumbing,STATEN ISLAND,2
2017/11/21,plumbing,STATEN ISLAND,2
2017/11/24,plumbing,STATEN ISLAND,2
2017/11/26,plumbing,STATEN ISLAND,1
2017/11/27,plumbing,STATEN ISLAND,7
2017/11/28,plumbing,STATEN ISLAND,5
2017/11/29,plumbing,STATEN ISLAND,5
2017/11/30,plumbing,STATEN ISLAND,5
2017/12/01,plumbing,STATEN ISLAND,3
2017/12/02,plumbing,STATEN ISLAND,1
2017/12/03,plumbing,STATEN ISLAND,1
2017/12/04,plumbing,STATEN ISLAND,4
2017/12/05,plumbing,STATEN ISLAND,4
2017/12/07,plumbing,STATEN ISLAND,14
2017/12/08,plumbing,STATEN ISLAND,3
2017/12/09,plumbing,STATEN ISLAND,1
2017/12/10,plumbing,STATEN ISLAND,3
2017/12/11,plumbing,STATEN ISLAND,2
2017/12/12,plumbing,STATEN ISLAND,10
2017/12/13,plumbing,STATEN ISLAND,5
2017/12/14,plumbing,STATEN ISLAND,5
2017/12/15,plumbing,STATEN ISLAND,4
2017/12/16,plumbing,STATEN ISLAND,2
2017/12/17,plumbing,STATEN ISLAND,3
2017/12/18,plumbing,STATEN ISLAND,3
2017/12/19,plumbing,STATEN ISLAND,2
2017/12/21,plumbing,STATEN ISLAND,1
2017/12/22,plumbing,STATEN ISLAND,2
2017/12/23,plumbing,STATEN ISLAND,1
2017/12/24,plumbing,STATEN ISLAND,1
2017/12/25,plumbing,STATEN ISLAND,2
2017/12/26,plumbing,STATEN ISLAND,3
2017/12/28,plumbing,STATEN ISLAND,4
2017/12/29,plumbing,STATEN ISLAND,4
2017/12/30,plumbing,STATEN ISLAND,7
2017/12/31,plumbing,STATEN ISLAND,4
2018/01/01,plumbing,STATEN ISLAND,9
2018/01/02,plumbing,STATEN ISLAND,5
2018/01/03,plumbing,STATEN ISLAND,5
2018/01/04,plumbing,STATEN ISLAND,11
2018/01/05,plumbing,STATEN ISLAND,8
2018/01/06,plumbing,STATEN ISLAND,10
2018/01/07,plumbing,STATEN ISLAND,16
2018/01/08,plumbing,STATEN ISLAND,13
2018/01/09,plumbing,STATEN ISLAND,15
2018/01/10,plumbing,STATEN ISLAND,8
2018/01/11,plumbing,STATEN ISLAND,6
2018/01/12,plumbing,STATEN ISLAND,14
2018/01/13,plumbing,STATEN ISLAND,2
2018/01/14,plumbing,STATEN ISLAND,3
2018/01/15,plumbing,STATEN ISLAND,2
2018/01/16,plumbing,STATEN ISLAND,4
2018/01/17,plumbing,STATEN ISLAND,13
2018/01/18,plumbing,STATEN ISLAND,10
2018/01/19,plumbing,STATEN ISLAND,5
2018/01/20,plumbing,STATEN ISLAND,1
2018/01/21,plumbing,STATEN ISLAND,3
2018/01/22,plumbing,STATEN ISLAND,2
2018/01/23,plumbing,STATEN ISLAND,8
2018/01/24,plumbing,STATEN ISLAND,5
2018/01/25,plumbing,STATEN ISLAND,5
2018/01/26,plumbing,STATEN ISLAND,4
2018/01/27,plumbing,STATEN ISLAND,3
2018/01/28,plumbing,STATEN ISLAND,1
2018/01/29,plumbing,STATEN ISLAND,6
2018/01/30,plumbing,STATEN ISLAND,7
2018/01/31,plumbing,STATEN ISLAND,5
2018/02/01,plumbing,STATEN ISLAND,8
2018/02/02,plumbing,STATEN ISLAND,9
2018/02/03,plumbing,STATEN ISLAND,6
2018/02/05,plumbing,STATEN ISLAND,2
2018/02/06,plumbing,STATEN ISLAND,9
2018/02/07,plumbing,STATEN ISLAND,4
2018/02/08,plumbing,STATEN ISLAND,5
2018/02/09,plumbing,STATEN ISLAND,9
2018/02/10,plumbing,STATEN ISLAND,1
2018/02/11,plumbing,STATEN ISLAND,1
2018/02/12,plumbing,STATEN ISLAND,4
2018/02/13,plumbing,STATEN ISLAND,8
2018/02/14,plumbing,STATEN ISLAND,5
2018/02/15,plumbing,STATEN ISLAND,1
2018/02/16,plumbing,STATEN ISLAND,7
2018/02/17,plumbing,STATEN ISLAND,2
2018/02/18,plumbing,STATEN ISLAND,2
2018/02/19,plumbing,STATEN ISLAND,1
2018/02/20,plumbing,STATEN ISLAND,7
2018/02/21,plumbing,STATEN ISLAND,9
2018/02/22,plumbing,STATEN ISLAND,5
2018/02/25,plumbing,STATEN ISLAND,2
2018/02/26,plumbing,STATEN ISLAND,7
2018/02/27,plumbing,STATEN ISLAND,1
2018/03/01,plumbing,STATEN ISLAND,2
2018/03/02,plumbing,STATEN ISLAND,4
2018/03/03,plumbing,STATEN ISLAND,1
2018/03/04,plumbing,STATEN ISLAND,2
2018/03/05,plumbing,STATEN ISLAND,7
2018/03/06,plumbing,STATEN ISLAND,3
2018/03/07,plumbing,STATEN ISLAND,4
2018/03/08,plumbing,STATEN ISLAND,4
2018/03/09,plumbing,STATEN ISLAND,5
2018/03/11,plumbing,STATEN ISLAND,5
2018/03/12,plumbing,STATEN ISLAND,2
2018/03/13,plumbing,STATEN ISLAND,3
2018/03/14,plumbing,STATEN ISLAND,5
2018/03/15,plumbing,STATEN ISLAND,4
2018/03/16,plumbing,STATEN ISLAND,6
2018/03/17,plumbing,STATEN ISLAND,2
2018/03/18,plumbing,STATEN ISLAND,1
2018/03/19,plumbing,STATEN ISLAND,4
2018/03/20,plumbing,STATEN ISLAND,8
2018/03/22,plumbing,STATEN ISLAND,4
2018/03/24,plumbing,STATEN ISLAND,1
2018/03/26,plumbing,STATEN ISLAND,3
2018/03/27,plumbing,STATEN ISLAND,10
2018/03/28,plumbing,STATEN ISLAND,5
2018/03/29,plumbing,STATEN ISLAND,1
2018/03/30,plumbing,STATEN ISLAND,1
2018/04/02,plumbing,STATEN ISLAND,3
2018/04/03,plumbing,STATEN ISLAND,4
2018/04/04,plumbing,STATEN ISLAND,4
2018/04/05,plumbing,STATEN ISLAND,9
2018/04/06,plumbing,STATEN ISLAND,2
2018/04/07,plumbing,STATEN ISLAND,3
2018/04/08,plumbing,STATEN ISLAND,2
2018/04/09,plumbing,STATEN ISLAND,5
2018/04/10,plumbing,STATEN ISLAND,7
2018/04/11,plumbing,STATEN ISLAND,2
2018/04/12,plumbing,STATEN ISLAND,8
2018/04/13,plumbing,STATEN ISLAND,8
2018/04/14,plumbing,STATEN ISLAND,6
2018/04/15,plumbing,STATEN ISLAND,3
2018/04/16,plumbing,STATEN ISLAND,12
2018/04/17,plumbing,STATEN ISLAND,1
2018/04/18,plumbing,STATEN ISLAND,7
2018/04/19,plumbing,STATEN ISLAND,3
2018/04/20,plumbing,STATEN ISLAND,5
2018/04/22,plumbing,STATEN ISLAND,1
2018/04/23,plumbing,STATEN ISLAND,9
2018/04/24,plumbing,STATEN ISLAND,2
2018/04/25,plumbing,STATEN ISLAND,5
2018/04/26,plumbing,STATEN ISLAND,2
2018/04/27,plumbing,STATEN ISLAND,2
2018/04/28,plumbing,STATEN ISLAND,1
2018/04/30,plumbing,STATEN ISLAND,3
2018/05/01,plumbing,STATEN ISLAND,6
2018/05/02,plumbing,STATEN ISLAND,3
2018/05/03,plumbing,STATEN ISLAND,3
2018/05/04,plumbing,STATEN ISLAND,1
2018/05/05,plumbing,STATEN ISLAND,1
2018/05/06,plumbing,STATEN ISLAND,4
2018/05/07,plumbing,STATEN ISLAND,1
2018/05/08,plumbing,STATEN ISLAND,2
2018/05/09,plumbing,STATEN ISLAND,1
2018/05/10,plumbing,STATEN ISLAND,4
2018/05/11,plumbing,STATEN ISLAND,1
2018/05/12,plumbing,STATEN ISLAND,2
2018/05/13,plumbing,STATEN ISLAND,1
2018/05/14,plumbing,STATEN ISLAND,8
2018/05/15,plumbing,STATEN ISLAND,16
2018/05/16,plumbing,STATEN ISLAND,2
2018/05/17,plumbing,STATEN ISLAND,4
2018/05/18,plumbing,STATEN ISLAND,3
2018/05/19,plumbing,STATEN ISLAND,2
2018/05/20,plumbing,STATEN ISLAND,2
2018/05/21,plumbing,STATEN ISLAND,8
2018/05/22,plumbing,STATEN ISLAND,1
2018/05/23,plumbing,STATEN ISLAND,13
2018/05/24,plumbing,STATEN ISLAND,2
2018/05/25,plumbing,STATEN ISLAND,6
2018/05/26,plumbing,STATEN ISLAND,7
2018/05/27,plumbing,STATEN ISLAND,5
2018/05/28,plumbing,STATEN ISLAND,2
2018/05/29,plumbing,STATEN ISLAND,6
2018/05/30,plumbing,STATEN ISLAND,3
2018/05/31,plumbing,STATEN ISLAND,2
2018/06/01,plumbing,STATEN ISLAND,8
2018/06/03,plumbing,STATEN ISLAND,2
2018/06/04,plumbing,STATEN ISLAND,2
2018/06/05,plumbing,STATEN ISLAND,2
2018/06/06,plumbing,STATEN ISLAND,7
2018/06/07,plumbing,STATEN ISLAND,5
2018/06/08,plumbing,STATEN ISLAND,8
2018/06/09,plumbing,STATEN ISLAND,1
2018/06/10,plumbing,STATEN ISLAND,1
2018/06/11,plumbing,STATEN ISLAND,6
2018/06/12,plumbing,STATEN ISLAND,1
2018/06/13,plumbing,STATEN ISLAND,3
2018/06/14,plumbing,STATEN ISLAND,1
2018/06/15,plumbing,STATEN ISLAND,3
2018/06/16,plumbing,STATEN ISLAND,11
2018/06/18,plumbing,STATEN ISLAND,3
2018/06/19,plumbing,STATEN ISLAND,8
2018/06/20,plumbing,STATEN ISLAND,5
2018/06/21,plumbing,STATEN ISLAND,1
2018/06/22,plumbing,STATEN ISLAND,6
2018/06/24,plumbing,STATEN ISLAND,6
2018/06/25,plumbing,STATEN ISLAND,2
2018/06/26,plumbing,STATEN ISLAND,6
2018/06/27,plumbing,STATEN ISLAND,3
2018/06/28,plumbing,STATEN ISLAND,3
2018/06/29,plumbing,STATEN ISLAND,3
2018/06/30,plumbing,STATEN ISLAND,1
2018/07/01,plumbing,STATEN ISLAND,3
2018/07/02,plumbing,STATEN ISLAND,4
2018/07/03,plumbing,STATEN ISLAND,1
2018/07/04,plumbing,STATEN ISLAND,1
2018/07/05,plumbing,STATEN ISLAND,3
2018/07/06,plumbing,STATEN ISLAND,1
2018/07/08,plumbing,STATEN ISLAND,1
2018/07/09,plumbing,STATEN ISLAND,8
2018/07/10,plumbing,STATEN ISLAND,4
2018/07/11,plumbing,STATEN ISLAND,8
2018/07/12,plumbing,STATEN ISLAND,6
2018/07/13,plumbing,STATEN ISLAND,4
2018/07/15,plumbing,STATEN ISLAND,1
2018/07/16,plumbing,STATEN ISLAND,4
2018/07/17,plumbing,STATEN ISLAND,4
2018/07/18,plumbing,STATEN ISLAND,5
2018/07/19,plumbing,STATEN ISLAND,7
2018/07/20,plumbing,STATEN ISLAND,2
2018/07/21,plumbing,STATEN ISLAND,2
2018/07/22,plumbing,STATEN ISLAND,1
2018/07/23,plumbing,STATEN ISLAND,8
2018/07/24,plumbing,STATEN ISLAND,1
2018/07/25,plumbing,STATEN ISLAND,2
2018/07/26,plumbing,STATEN ISLAND,4
2018/07/27,plumbing,STATEN ISLAND,8
2018/07/28,plumbing,STATEN ISLAND,4
2018/07/29,plumbing,STATEN ISLAND,1
2018/07/30,plumbing,STATEN ISLAND,6
2018/07/31,plumbing,STATEN ISLAND,7
2018/08/01,plumbing,STATEN ISLAND,7
2018/08/02,plumbing,STATEN ISLAND,4
2018/08/03,plumbing,STATEN ISLAND,6
2018/08/04,plumbing,STATEN ISLAND,2
2018/08/05,plumbing,STATEN ISLAND,2
2018/08/06,plumbing,STATEN ISLAND,6
2018/08/07,plumbing,STATEN ISLAND,5
2018/08/08,plumbing,STATEN ISLAND,4
2018/08/10,plumbing,STATEN ISLAND,8
2018/08/12,plumbing,STATEN ISLAND,7
2018/08/13,plumbing,STATEN ISLAND,5
2018/08/14,plumbing,STATEN ISLAND,11
